,char,unicode
3944,由,0x7531
3945,由,0x7531
3946,由,0x7531
3947,由,0x7531
3948,由,0x7531
3949,由,0x7531
3950,般,0x822c
3951,般,0x822c
3952,般,0x822c
3953,般,0x822c
3954,般,0x822c
3955,般,0x822c
3956,般,0x822c
3957,般,0x822c
3958,般,0x822c
3959,般,0x822c
3960,花,0x82b1
3961,花,0x82b1
3962,花,0x82b1
3963,花,0x82b1
3964,花,0x82b1
3965,花,0x82b1
3966,花,0x82b1
3967,花,0x82b1
3968,花,0x82b1
3969,花,0x82b1
3970,昭,0x662d
3971,昭,0x662d
3972,昭,0x662d
3973,昭,0x662d
3974,昭,0x662d
3975,昭,0x662d
3976,昭,0x662d
3977,昭,0x662d
3978,昭,0x662d
3979,昭,0x662d
3980,和,0x548c
3981,和,0x548c
3982,和,0x548c
3983,和,0x548c
3984,和,0x548c
3985,和,0x548c
3986,和,0x548c
3987,和,0x548c
3988,和,0x548c
3989,和,0x548c
3990,年,0x5e74
3991,年,0x5e74
3992,年,0x5e74
3993,年,0x5e74
3994,年,0x5e74
3995,年,0x5e74
3996,年,0x5e74
3997,年,0x5e74
3998,年,0x5e74
3999,年,0x5e74
4000,月,0x6708
4001,月,0x6708
4002,月,0x6708
4003,月,0x6708
4004,月,0x6708
4005,月,0x6708
4006,月,0x6708
4007,月,0x6708
4008,月,0x6708
4009,月,0x6708
4010,日,0x65e5
4011,日,0x65e5
4012,日,0x65e5
4013,日,0x65e5
4014,日,0x65e5
4015,日,0x65e5
4016,日,0x65e5
4017,日,0x65e5
4018,日,0x65e5
4019,日,0x65e5
4020,午,0x5348
4021,午,0x5348
4022,午,0x5348
4023,午,0x5348
4024,午,0x5348
4025,午,0x5348
4026,午,0x5348
4027,午,0x5348
4028,午,0x5348
4029,午,0x5348
4030,種,0x7a2e
4031,種,0x7a2e
4032,種,0x7a2e
4033,種,0x7a2e
4034,種,0x7a2e
4035,種,0x7a2e
4036,種,0x7a2e
4037,種,0x7a2e
4038,種,0x7a2e
4039,種,0x7a2e
4040,積,0x7a4d
4041,積,0x7a4d
4042,積,0x7a4d
4043,積,0x7a4d
4044,積,0x7a4d
4045,積,0x7a4d
4046,積,0x7a4d
4047,積,0x7a4d
4048,積,0x7a4d
4049,積,0x7a4d
4050,立,0x7acb
4051,立,0x7acb
4052,立,0x7acb
4053,立,0x7acb
4054,立,0x7acb
4055,立,0x7acb
4056,立,0x7acb
4057,立,0x7acb
4058,立,0x7acb
4059,立,0x7acb
4060,第,0x7b2c
4061,第,0x7b2c
4062,第,0x7b2c
4063,第,0x7b2c
4064,第,0x7b2c
4065,第,0x7b2c
4066,第,0x7b2c
4067,第,0x7b2c
4068,第,0x7b2c
4069,第,0x7b2c
4070,答,0x7b54
4071,答,0x7b54
4072,答,0x7b54
4073,答,0x7b54
4074,答,0x7b54
4075,答,0x7b54
4076,答,0x7b54
4077,答,0x7b54
4078,答,0x7b54
4079,答,0x7b54
4080,策,0x7b56
4081,策,0x7b56
4082,策,0x7b56
4083,策,0x7b56
4084,策,0x7b56
4085,策,0x7b56
4086,策,0x7b56
4087,策,0x7b56
4088,策,0x7b56
4089,策,0x7b56
4090,等,0x7b49
4091,等,0x7b49
4092,等,0x7b49
4093,等,0x7b49
4094,等,0x7b49
4095,等,0x7b49
4096,等,0x7b49
4097,等,0x7b49
4098,等,0x7b49
4099,等,0x7b49
4100,管,0x7ba1
4101,管,0x7ba1
4102,管,0x7ba1
4103,管,0x7ba1
4104,管,0x7ba1
4105,管,0x7ba1
4106,管,0x7ba1
4107,管,0x7ba1
4108,管,0x7ba1
4109,管,0x7ba1
4110,米,0x7c73
4111,米,0x7c73
4112,米,0x7c73
4113,米,0x7c73
4114,米,0x7c73
4115,米,0x7c73
4116,米,0x7c73
4117,米,0x7c73
4118,米,0x7c73
4119,米,0x7c73
4120,料,0x6599
4121,料,0x6599
4122,料,0x6599
4123,料,0x6599
4124,料,0x6599
4125,料,0x6599
4126,料,0x6599
4127,料,0x6599
4128,料,0x6599
4129,料,0x6599
4130,精,0x7cbe
4131,精,0x7cbe
4132,精,0x7cbe
4133,精,0x7cbe
4134,精,0x7cbe
4135,精,0x7cbe
4136,精,0x7cbe
4137,精,0x7cbe
4138,精,0x7cbe
4139,精,0x7cbe
4140,糸,0x7cf8
4141,糸,0x7cf8
4142,糸,0x7cf8
4143,糸,0x7cf8
4144,糸,0x7cf8
4145,糸,0x7cf8
4146,糸,0x7cf8
4147,糸,0x7cf8
4148,糸,0x7cf8
4149,糸,0x7cf8
4150,前,0x524d
4151,前,0x524d
4152,前,0x524d
4153,前,0x524d
4154,前,0x524d
4155,前,0x524d
4156,前,0x524d
4157,前,0x524d
4158,前,0x524d
4159,前,0x524d
4160,後,0x5f8c
4161,後,0x5f8c
4162,後,0x5f8c
4163,後,0x5f8c
4164,後,0x5f8c
4165,後,0x5f8c
4166,後,0x5f8c
4167,後,0x5f8c
4168,後,0x5f8c
4169,後,0x5f8c
4170,時,0x6642
4171,時,0x6642
4172,時,0x6642
4173,時,0x6642
4174,時,0x6642
4175,時,0x6642
4176,時,0x6642
4177,時,0x6642
4178,時,0x6642
4179,時,0x6642
4180,分,0x5206
4181,分,0x5206
4182,分,0x5206
4183,分,0x5206
4184,分,0x5206
4185,分,0x5206
4186,分,0x5206
4187,分,0x5206
4188,分,0x5206
4189,分,0x5206
4190,一,0x4e00
4191,一,0x4e00
4192,一,0x4e00
4193,一,0x4e00
4194,一,0x4e00
4195,一,0x4e00
4196,一,0x4e00
4197,一,0x4e00
4198,一,0x4e00
4199,一,0x4e00
4200,二,0x4e8c
4201,二,0x4e8c
4202,二,0x4e8c
4203,二,0x4e8c
4204,二,0x4e8c
4205,二,0x4e8c
4206,二,0x4e8c
4207,二,0x4e8c
4208,二,0x4e8c
4209,二,0x4e8c
4210,三,0x4e09
4211,三,0x4e09
4212,三,0x4e09
4213,三,0x4e09
4214,三,0x4e09
4215,三,0x4e09
4216,三,0x4e09
4217,三,0x4e09
4218,三,0x4e09
4219,三,0x4e09
4220,四,0x56db
4221,四,0x56db
4222,四,0x56db
4223,四,0x56db
4224,四,0x56db
4225,四,0x56db
4226,四,0x56db
4227,四,0x56db
4228,四,0x56db
4229,四,0x56db
4230,五,0x4e94
4231,五,0x4e94
4232,五,0x4e94
4233,五,0x4e94
4234,五,0x4e94
4235,五,0x4e94
4236,五,0x4e94
4237,五,0x4e94
4238,五,0x4e94
4239,五,0x4e94
4240,六,0x516d
4241,六,0x516d
4242,六,0x516d
4243,六,0x516d
4244,六,0x516d
4245,六,0x516d
4246,六,0x516d
4247,六,0x516d
4248,六,0x516d
4249,六,0x516d
4250,七,0x4e03
4251,七,0x4e03
4252,七,0x4e03
4253,七,0x4e03
4254,七,0x4e03
4255,七,0x4e03
4256,七,0x4e03
4257,七,0x4e03
4258,七,0x4e03
4259,七,0x4e03
4260,八,0x516b
4261,八,0x516b
4262,八,0x516b
4263,八,0x516b
4264,八,0x516b
4265,八,0x516b
4266,八,0x516b
4267,八,0x516b
4268,八,0x516b
4269,八,0x516b
4270,約,0x7d04
4271,約,0x7d04
4272,約,0x7d04
4273,約,0x7d04
4274,約,0x7d04
4275,約,0x7d04
4276,約,0x7d04
4277,約,0x7d04
4278,約,0x7d04
4279,約,0x7d04
4280,級,0x7d1a
4281,級,0x7d1a
4282,級,0x7d1a
4283,級,0x7d1a
4284,級,0x7d1a
4285,級,0x7d1a
4286,級,0x7d1a
4287,級,0x7d1a
4288,級,0x7d1a
4289,級,0x7d1a
4290,終,0x7d42
4291,終,0x7d42
4292,終,0x7d42
4293,終,0x7d42
4294,終,0x7d42
4295,終,0x7d42
4296,終,0x7d42
4297,終,0x7d42
4298,終,0x7d42
4299,終,0x7d42
4300,組,0x7d44
4301,組,0x7d44
4302,組,0x7d44
4303,組,0x7d44
4304,組,0x7d44
4305,組,0x7d44
4306,組,0x7d44
4307,組,0x7d44
4308,組,0x7d44
4309,組,0x7d44
4310,結,0x7d50
4311,結,0x7d50
4312,結,0x7d50
4313,結,0x7d50
4314,結,0x7d50
4315,結,0x7d50
4316,結,0x7d50
4317,結,0x7d50
4318,結,0x7d50
4319,結,0x7d50
4320,果,0x679c
4321,果,0x679c
4322,果,0x679c
4323,果,0x679c
4324,果,0x679c
4325,果,0x679c
4326,果,0x679c
4327,果,0x679c
4328,果,0x679c
4329,果,0x679c
4330,絶,0x7d76
4331,絶,0x7d76
4332,絶,0x7d76
4333,絶,0x7d76
4334,絶,0x7d76
4335,絶,0x7d76
4336,絶,0x7d76
4337,絶,0x7d76
4338,絶,0x7d76
4339,絶,0x7d76
4340,給,0x7d66
4341,給,0x7d66
4342,給,0x7d66
4343,給,0x7d66
4344,給,0x7d66
4345,給,0x7d66
4346,給,0x7d66
4347,給,0x7d66
4348,給,0x7d66
4349,給,0x7d66
4350,紡,0x7d21
4351,紡,0x7d21
4352,紡,0x7d21
4353,紡,0x7d21
4354,紡,0x7d21
4355,紡,0x7d21
4356,紡,0x7d21
4357,紡,0x7d21
4358,紡,0x7d21
4359,紡,0x7d21
4360,績,0x7e3e
4361,績,0x7e3e
4362,績,0x7e3e
4363,績,0x7e3e
4364,績,0x7e3e
4365,績,0x7e3e
4366,績,0x7e3e
4367,績,0x7e3e
4368,績,0x7e3e
4369,績,0x7e3e
4370,続,0x7d9a
4371,続,0x7d9a
4372,続,0x7d9a
4373,続,0x7d9a
4374,続,0x7d9a
4375,続,0x7d9a
4376,続,0x7d9a
4377,続,0x7d9a
4378,続,0x7d9a
4379,続,0x7d9a
4380,綿,0x7dbf
4381,綿,0x7dbf
4382,綿,0x7dbf
4383,綿,0x7dbf
4384,綿,0x7dbf
4385,綿,0x7dbf
4386,綿,0x7dbf
4387,綿,0x7dbf
4388,綿,0x7dbf
4389,綿,0x7dbf
4390,九,0x4e5d
4391,九,0x4e5d
4392,九,0x4e5d
4393,九,0x4e5d
4394,九,0x4e5d
4395,九,0x4e5d
4396,九,0x4e5d
4397,九,0x4e5d
4398,九,0x4e5d
4399,九,0x4e5d
4400,十,0x5341
4401,十,0x5341
4402,十,0x5341
4403,十,0x5341
4404,十,0x5341
4405,十,0x5341
4406,十,0x5341
4407,十,0x5341
4408,十,0x5341
4409,十,0x5341
4410,〇,0x3007
4411,〇,0x3007
4412,〇,0x3007
4413,〇,0x3007
4414,〇,0x3007
4415,〇,0x3007
4416,〇,0x3007
4417,〇,0x3007
4418,〇,0x3007
4419,〇,0x3007
4420,百,0x767e
4421,百,0x767e
4422,百,0x767e
4423,百,0x767e
4424,百,0x767e
4425,百,0x767e
4426,百,0x767e
4427,百,0x767e
4428,百,0x767e
4429,百,0x767e
4430,千,0x5343
4431,千,0x5343
4432,千,0x5343
4433,千,0x5343
4434,千,0x5343
4435,千,0x5343
4436,千,0x5343
4437,千,0x5343
4438,千,0x5343
4439,千,0x5343
4440,万,0x4e07
4441,万,0x4e07
4442,万,0x4e07
4443,万,0x4e07
4444,万,0x4e07
4445,万,0x4e07
4446,万,0x4e07
4447,万,0x4e07
4448,万,0x4e07
4449,万,0x4e07
4450,東,0x6771
4451,東,0x6771
4452,東,0x6771
4453,東,0x6771
4454,東,0x6771
4455,東,0x6771
4456,東,0x6771
4457,東,0x6771
4458,東,0x6771
4459,東,0x6771
4460,京,0x4eac
4461,京,0x4eac
4462,京,0x4eac
4463,京,0x4eac
4464,京,0x4eac
4465,京,0x4eac
4466,京,0x4eac
4467,京,0x4eac
4468,京,0x4eac
4469,京,0x4eac
4470,都,0x90fd
4471,都,0x90fd
4472,都,0x90fd
4473,都,0x90fd
4474,都,0x90fd
4475,都,0x90fd
4476,都,0x90fd
4477,都,0x90fd
4478,都,0x90fd
4479,都,0x90fd
4480,西,0x897f
4481,西,0x897f
4482,西,0x897f
4483,西,0x897f
4484,西,0x897f
4485,西,0x897f
4486,西,0x897f
4487,西,0x897f
4488,西,0x897f
4489,西,0x897f
4490,南,0x5357
4491,南,0x5357
4492,南,0x5357
4493,南,0x5357
4494,南,0x5357
4495,南,0x5357
4496,南,0x5357
4497,南,0x5357
4498,南,0x5357
4499,南,0x5357
4500,北,0x5317
4501,北,0x5317
4502,北,0x5317
4503,北,0x5317
4504,北,0x5317
4505,北,0x5317
4506,北,0x5317
4507,北,0x5317
4508,北,0x5317
4509,北,0x5317
4510,経,0x7d4c
4511,経,0x7d4c
4512,経,0x7d4c
4513,経,0x7d4c
4514,経,0x7d4c
4515,経,0x7d4c
4516,経,0x7d4c
4517,経,0x7d4c
4518,経,0x7d4c
4519,経,0x7d4c
4520,済,0x6e08
4521,済,0x6e08
4522,済,0x6e08
4523,済,0x6e08
4524,済,0x6e08
4525,済,0x6e08
4526,済,0x6e08
4527,済,0x6e08
4528,済,0x6e08
4529,済,0x6e08
4530,線,0x7dda
4531,線,0x7dda
4532,線,0x7dda
4533,線,0x7dda
4534,線,0x7dda
4535,線,0x7dda
4536,線,0x7dda
4537,線,0x7dda
4538,線,0x7dda
4539,線,0x7dda
4540,締,0x7de0
4541,締,0x7de0
4542,締,0x7de0
4543,締,0x7de0
4544,締,0x7de0
4545,締,0x7de0
4546,締,0x7de0
4547,締,0x7de0
4548,締,0x7de0
4549,締,0x7de0
4550,総,0x7dcf
4551,総,0x7dcf
4552,総,0x7dcf
4553,総,0x7dcf
4554,総,0x7dcf
4555,総,0x7dcf
4556,総,0x7dcf
4557,総,0x7dcf
4558,総,0x7dcf
4559,総,0x7dcf
4560,織,0x7e54
4561,織,0x7e54
4562,織,0x7e54
4563,織,0x7e54
4564,織,0x7e54
4565,織,0x7e54
4566,織,0x7e54
4567,織,0x7e54
4568,織,0x7e54
4569,織,0x7e54
4570,置,0x7f6e
4571,置,0x7f6e
4572,置,0x7f6e
4573,置,0x7f6e
4574,置,0x7f6e
4575,置,0x7f6e
4576,置,0x7f6e
4577,置,0x7f6e
4578,置,0x7f6e
4579,置,0x7f6e
4580,署,0x7f72
4581,署,0x7f72
4582,署,0x7f72
4583,署,0x7f72
4584,署,0x7f72
4585,署,0x7f72
4586,署,0x7f72
4587,署,0x7f72
4588,署,0x7f72
4589,署,0x7f72
4590,美,0x7f8e
4591,美,0x7f8e
4592,美,0x7f8e
4593,美,0x7f8e
4594,美,0x7f8e
4595,美,0x7f8e
4596,美,0x7f8e
4597,美,0x7f8e
4598,美,0x7f8e
4599,美,0x7f8e
4600,着,0x7740
4601,着,0x7740
4602,着,0x7740
4603,着,0x7740
4604,着,0x7740
4605,着,0x7740
4606,着,0x7740
4607,着,0x7740
4608,着,0x7740
4609,着,0x7740
4610,習,0x7fd2
4611,習,0x7fd2
4612,習,0x7fd2
4613,習,0x7fd2
4614,習,0x7fd2
4615,習,0x7fd2
4616,習,0x7fd2
4617,習,0x7fd2
4618,習,0x7fd2
4619,習,0x7fd2
4620,考,0x8003
4621,考,0x8003
4622,考,0x8003
4623,考,0x8003
4624,考,0x8003
4625,考,0x8003
4626,考,0x8003
4627,考,0x8003
4628,考,0x8003
4629,考,0x8003
4630,府,0x5e9c
4631,府,0x5e9c
4632,府,0x5e9c
4633,府,0x5e9c
4634,府,0x5e9c
4635,府,0x5e9c
4636,府,0x5e9c
4637,府,0x5e9c
4638,府,0x5e9c
4639,府,0x5e9c
4640,県,0x770c
4641,県,0x770c
4642,県,0x770c
4643,県,0x770c
4644,県,0x770c
4645,県,0x770c
4646,県,0x770c
4647,県,0x770c
4648,県,0x770c
4649,県,0x770c
4650,郡,0x90e1
4651,郡,0x90e1
4652,郡,0x90e1
4653,郡,0x90e1
4654,郡,0x90e1
4655,郡,0x90e1
4656,郡,0x90e1
4657,郡,0x90e1
4658,郡,0x90e1
4659,郡,0x90e1
4660,市,0x5e02
4661,市,0x5e02
4662,市,0x5e02
4663,市,0x5e02
4664,市,0x5e02
4665,市,0x5e02
4666,市,0x5e02
4667,市,0x5e02
4668,市,0x5e02
4669,市,0x5e02
4670,区,0x533a
4671,区,0x533a
4672,区,0x533a
4673,区,0x533a
4674,区,0x533a
4675,区,0x533a
4676,区,0x533a
4677,区,0x533a
4678,区,0x533a
4679,区,0x533a
4680,字,0x5b57
4681,字,0x5b57
4682,字,0x5b57
4683,字,0x5b57
4684,字,0x5b57
4685,字,0x5b57
4686,字,0x5b57
4687,字,0x5b57
4688,字,0x5b57
4689,字,0x5b57
4690,町,0x753a
4691,町,0x753a
4692,町,0x753a
4693,町,0x753a
4694,町,0x753a
4695,町,0x753a
4696,町,0x753a
4697,町,0x753a
4698,町,0x753a
4699,町,0x753a
4700,村,0x6751
4701,村,0x6751
4702,村,0x6751
4703,村,0x6751
4704,村,0x6751
4705,村,0x6751
4706,村,0x6751
4707,村,0x6751
4708,村,0x6751
4709,村,0x6751
4710,丁,0x4e01
4711,丁,0x4e01
4712,丁,0x4e01
4713,丁,0x4e01
4714,丁,0x4e01
4715,丁,0x4e01
4716,丁,0x4e01
4717,丁,0x4e01
4718,丁,0x4e01
4719,丁,0x4e01
4720,目,0x76ee
4721,目,0x76ee
4722,目,0x76ee
4723,目,0x76ee
4724,目,0x76ee
4725,目,0x76ee
4726,目,0x76ee
4727,目,0x76ee
4728,目,0x76ee
4729,目,0x76ee
4730,番,0x756a
4731,番,0x756a
4732,番,0x756a
4733,番,0x756a
4734,番,0x756a
4735,番,0x756a
4736,番,0x756a
4737,番,0x756a
4738,番,0x756a
4739,番,0x756a
4740,地,0x5730
4741,地,0x5730
4742,地,0x5730
4743,地,0x5730
4744,地,0x5730
4745,地,0x5730
4746,地,0x5730
4747,地,0x5730
4748,地,0x5730
4749,地,0x5730
4750,英,0x82f1
4751,英,0x82f1
4752,英,0x82f1
4753,英,0x82f1
4754,英,0x82f1
4755,英,0x82f1
4756,英,0x82f1
4757,英,0x82f1
4758,英,0x82f1
4759,英,0x82f1
4760,落,0x843d
4761,落,0x843d
4762,落,0x843d
4763,落,0x843d
4764,落,0x843d
4765,落,0x843d
4766,落,0x843d
4767,落,0x843d
4768,落,0x843d
4769,落,0x843d
4770,募,0x52df
4771,募,0x52df
4772,募,0x52df
4773,募,0x52df
4774,募,0x52df
4775,募,0x52df
4776,募,0x52df
4777,募,0x52df
4778,募,0x52df
4779,募,0x52df
4780,蔵,0x8535
4781,蔵,0x8535
4782,蔵,0x8535
4783,蔵,0x8535
4784,蔵,0x8535
4785,蔵,0x8535
4786,蔵,0x8535
4787,蔵,0x8535
4788,蔵,0x8535
4789,蔵,0x8535
4790,融,0x878d
4791,融,0x878d
4792,融,0x878d
4793,融,0x878d
4794,融,0x878d
4795,融,0x878d
4796,融,0x878d
4797,融,0x878d
4798,融,0x878d
4799,融,0x878d
4800,衆,0x8846
4801,衆,0x8846
4802,衆,0x8846
4803,衆,0x8846
4804,衆,0x8846
4805,衆,0x8846
4806,衆,0x8846
4807,衆,0x8846
4808,衆,0x8846
4809,衆,0x8846
4810,要,0x8981
4811,要,0x8981
4812,要,0x8981
4813,要,0x8981
4814,要,0x8981
4815,要,0x8981
4816,要,0x8981
4817,要,0x8981
4818,要,0x8981
4819,要,0x8981
4820,見,0x898b
4821,見,0x898b
4822,見,0x898b
4823,見,0x898b
4824,見,0x898b
4825,見,0x898b
4826,見,0x898b
4827,見,0x898b
4828,見,0x898b
4829,見,0x898b
4830,解,0x89e3
4831,解,0x89e3
4832,解,0x89e3
4833,解,0x89e3
4834,解,0x89e3
4835,解,0x89e3
4836,解,0x89e3
4837,解,0x89e3
4838,解,0x89e3
4839,解,0x89e3
4840,記,0x8a18
4841,記,0x8a18
4842,記,0x8a18
4843,記,0x8a18
4844,記,0x8a18
4845,記,0x8a18
4846,記,0x8a18
4847,記,0x8a18
4848,記,0x8a18
4849,記,0x8a18
4850,設,0x8a2d
4851,設,0x8a2d
4852,設,0x8a2d
4853,設,0x8a2d
4854,設,0x8a2d
4855,設,0x8a2d
4856,設,0x8a2d
4857,設,0x8a2d
4858,設,0x8a2d
4859,設,0x8a2d
4860,計,0x8a08
4861,計,0x8a08
4862,計,0x8a08
4863,計,0x8a08
4864,計,0x8a08
4865,計,0x8a08
4866,計,0x8a08
4867,計,0x8a08
4868,計,0x8a08
4869,計,0x8a08
4870,連,0x9023
4871,連,0x9023
4872,連,0x9023
4873,連,0x9023
4874,連,0x9023
4875,連,0x9023
4876,連,0x9023
4877,連,0x9023
4878,連,0x9023
4879,連,0x9023
4880,進,0x9032
4881,進,0x9032
4882,進,0x9032
4883,進,0x9032
4884,進,0x9032
4885,進,0x9032
4886,進,0x9032
4887,進,0x9032
4888,進,0x9032
4889,進,0x9032
4890,道,0x9053
4891,道,0x9053
4892,道,0x9053
4893,道,0x9053
4894,道,0x9053
4895,道,0x9053
4896,道,0x9053
4897,道,0x9053
4898,道,0x9053
4899,道,0x9053
4900,適,0x9069
4901,適,0x9069
4902,適,0x9069
4903,適,0x9069
4904,適,0x9069
4905,適,0x9069
4906,適,0x9069
4907,適,0x9069
4908,適,0x9069
4909,適,0x9069
4910,運,0x904b
4911,運,0x904b
4912,運,0x904b
4913,運,0x904b
4914,運,0x904b
4915,運,0x904b
4916,運,0x904b
4917,運,0x904b
4918,運,0x904b
4919,運,0x904b
4920,動,0x52d5
4921,動,0x52d5
4922,動,0x52d5
4923,動,0x52d5
4924,動,0x52d5
4925,動,0x52d5
4926,動,0x52d5
4927,動,0x52d5
4928,動,0x52d5
4929,動,0x52d5
4930,過,0x904e
4931,過,0x904e
4932,過,0x904e
4933,過,0x904e
4934,過,0x904e
4935,過,0x904e
4936,過,0x904e
4937,過,0x904e
4938,過,0x904e
4939,過,0x904e
4940,達,0x9054
4941,達,0x9054
4942,達,0x9054
4943,達,0x9054
4944,達,0x9054
4945,達,0x9054
4946,達,0x9054
4947,達,0x9054
4948,達,0x9054
4949,達,0x9054
4950,選,0x9078
4951,選,0x9078
4952,選,0x9078
4953,選,0x9078
4954,選,0x9078
4955,選,0x9078
4956,選,0x9078
4957,選,0x9078
4958,選,0x9078
4959,選,0x9078
4960,挙,0x6319
4961,挙,0x6319
4962,挙,0x6319
4963,挙,0x6319
4964,挙,0x6319
4965,挙,0x6319
4966,挙,0x6319
4967,挙,0x6319
4968,挙,0x6319
4969,挙,0x6319
4970,遠,0x9060
4971,遠,0x9060
4972,遠,0x9060
4973,遠,0x9060
4974,遠,0x9060
4975,遠,0x9060
4976,遠,0x9060
4977,遠,0x9060
4978,遠,0x9060
4979,遠,0x9060
4980,部,0x90e8
4981,部,0x90e8
4982,部,0x90e8
4983,部,0x90e8
4984,部,0x90e8
4985,部,0x90e8
4986,部,0x90e8
4987,部,0x90e8
4988,部,0x90e8
4989,部,0x90e8
4990,許,0x8a31
4991,許,0x8a31
4992,許,0x8a31
4993,許,0x8a31
4994,許,0x8a31
4995,許,0x8a31
4996,許,0x8a31
4997,許,0x8a31
4998,許,0x8a31
4999,許,0x8a31
5000,証,0x8a3c
5001,証,0x8a3c
5002,証,0x8a3c
5003,証,0x8a3c
5004,証,0x8a3c
5005,証,0x8a3c
5006,証,0x8a3c
5007,証,0x8a3c
5008,証,0x8a3c
5009,証,0x8a3c
5010,試,0x8a66
5011,試,0x8a66
5012,試,0x8a66
5013,試,0x8a66
5014,試,0x8a66
5015,試,0x8a66
5016,試,0x8a66
5017,試,0x8a66
5018,試,0x8a66
5019,試,0x8a66
5020,認,0x8a8d
5021,認,0x8a8d
5022,認,0x8a8d
5023,認,0x8a8d
5024,認,0x8a8d
5025,認,0x8a8d
5026,認,0x8a8d
5027,認,0x8a8d
5028,認,0x8a8d
5029,認,0x8a8d
5030,語,0x8a9e
5031,語,0x8a9e
5032,語,0x8a9e
5033,語,0x8a9e
5034,語,0x8a9e
5035,語,0x8a9e
5036,語,0x8a9e
5037,語,0x8a9e
5038,語,0x8a9e
5039,語,0x8a9e
5040,説,0x8aac
5041,説,0x8aac
5042,説,0x8aac
5043,説,0x8aac
5044,説,0x8aac
5045,説,0x8aac
5046,説,0x8aac
5047,説,0x8aac
5048,説,0x8aac
5049,説,0x8aac
5050,読,0x8aad
5051,読,0x8aad
5052,読,0x8aad
5053,読,0x8aad
5054,読,0x8aad
5055,読,0x8aad
5056,読,0x8aad
5057,読,0x8aad
5058,読,0x8aad
5059,読,0x8aad
5060,課,0x8ab2
5061,課,0x8ab2
5062,課,0x8ab2
5063,課,0x8ab2
5064,課,0x8ab2
5065,課,0x8ab2
5066,課,0x8ab2
5067,課,0x8ab2
5068,課,0x8ab2
5069,課,0x8ab2
5070,調,0x8abf
5071,調,0x8abf
5072,調,0x8abf
5073,調,0x8abf
5074,調,0x8abf
5075,調,0x8abf
5076,調,0x8abf
5077,調,0x8abf
5078,調,0x8abf
5079,調,0x8abf
5080,談,0x8ac7
5081,談,0x8ac7
5082,談,0x8ac7
5083,談,0x8ac7
5084,談,0x8ac7
5085,談,0x8ac7
5086,談,0x8ac7
5087,談,0x8ac7
5088,談,0x8ac7
5089,談,0x8ac7
5090,諸,0x8af8
5091,諸,0x8af8
5092,諸,0x8af8
5093,諸,0x8af8
5094,諸,0x8af8
5095,諸,0x8af8
5096,諸,0x8af8
5097,諸,0x8af8
5098,諸,0x8af8
5099,諸,0x8af8
5100,論,0x8ad6
5101,論,0x8ad6
5102,論,0x8ad6
5103,論,0x8ad6
5104,論,0x8ad6
5105,論,0x8ad6
5106,論,0x8ad6
5107,論,0x8ad6
5108,論,0x8ad6
5109,論,0x8ad6
5110,郎,0x90ce
5111,郎,0x90ce
5112,郎,0x90ce
5113,郎,0x90ce
5114,郎,0x90ce
5115,郎,0x90ce
5116,郎,0x90ce
5117,郎,0x90ce
5118,郎,0x90ce
5119,郎,0x90ce
5120,郵,0x90f5
5121,郵,0x90f5
5122,郵,0x90f5
5123,郵,0x90f5
5124,郵,0x90f5
5125,郵,0x90f5
5126,郵,0x90f5
5127,郵,0x90f5
5128,郵,0x90f5
5129,郵,0x90f5
5130,配,0x914d
5131,配,0x914d
5132,配,0x914d
5133,配,0x914d
5134,配,0x914d
5135,配,0x914d
5136,配,0x914d
5137,配,0x914d
5138,配,0x914d
5139,配,0x914d
5140,重,0x91cd
5141,重,0x91cd
5142,重,0x91cd
5143,重,0x91cd
5144,重,0x91cd
5145,重,0x91cd
5146,重,0x91cd
5147,重,0x91cd
5148,重,0x91cd
5149,重,0x91cd
5150,野,0x91ce
5151,野,0x91ce
5152,野,0x91ce
5153,野,0x91ce
5154,野,0x91ce
5155,野,0x91ce
5156,野,0x91ce
5157,野,0x91ce
5158,野,0x91ce
5159,野,0x91ce
5160,銀,0x9280
5161,銀,0x9280
5162,銀,0x9280
5163,銀,0x9280
5164,銀,0x9280
5165,銀,0x9280
5166,銀,0x9280
5167,銀,0x9280
5168,銀,0x9280
5169,銀,0x9280
5170,鉄,0x9244
5171,鉄,0x9244
5172,鉄,0x9244
5173,鉄,0x9244
5174,鉄,0x9244
5175,鉄,0x9244
5176,鉄,0x9244
5177,鉄,0x9244
5178,鉄,0x9244
5179,鉄,0x9244
5180,長,0x9577
5181,長,0x9577
5182,長,0x9577
5183,長,0x9577
5184,長,0x9577
5185,長,0x9577
5186,長,0x9577
5187,長,0x9577
5188,長,0x9577
5189,長,0x9577
5190,門,0x9580
5191,門,0x9580
5192,門,0x9580
5193,門,0x9580
5194,門,0x9580
5195,門,0x9580
5196,門,0x9580
5197,門,0x9580
5198,門,0x9580
5199,門,0x9580
5200,開,0x958b
5201,開,0x958b
5202,開,0x958b
5203,開,0x958b
5204,開,0x958b
5205,開,0x958b
5206,開,0x958b
5207,開,0x958b
5208,開,0x958b
5209,開,0x958b
5210,問,0x554f
5211,問,0x554f
5212,問,0x554f
5213,問,0x554f
5214,問,0x554f
5215,問,0x554f
5216,問,0x554f
5217,問,0x554f
5218,問,0x554f
5219,問,0x554f
5220,題,0x984c
5221,題,0x984c
5222,題,0x984c
5223,題,0x984c
